FID,Shape,ORGANIZATI,UNIT,SUBUNIT,SUBUNIT2,FIREID,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,SIZECLASSN,FIRETYPE,STARTDATED,STATE,STATE_FIPS,FIPS,lat,lon,acres
32237,Point,FS,3,303,Cibola National Forest,6764282,Paxton,35,J9R6,Natural,1,1,B,2,1,6/1/16,New Mexico,35,35,35.046944,-108.066389,0.5
32260,Point,FS,3,310,Santa Fe National Forest,6729577,Mile Marker 4,16,EKV9,Human,30,9,B,2,1,6/9/16,New Mexico,35,35,35.992778,-106.920833,0.5
32263,Point,FS,8,802,Daniel Boone National Forest,6764270,Barren Fork,46,KS7K,Human,30,4,B,2,1,11/5/16,Kentucky,21,21,36.773333,-84.466389,0.5
32407,Point,FS,3,304,Coconino National Forest,6749955,Cathy,180,EKV3,Natural,1,1,B,2,1,7/28/16,Arizona,4,4,34.818889,-111.336389,0.5
32410,Point,FS,3,310,Santa Fe National Forest,6755035,Seven Springs,2,J6J0,Human,9,4,B,2,1,3/3/16,New Mexico,35,35,35.899444,-106.717222,0.5
32437,Point,FS,9,905,Mark Twain National Forest,6762509,Walker Hollow,144,KT6A,Human,3,9,B,2,1,11/22/16,Missouri,29,29,36.962778,-90.451111,0.5
32520,Point,FS,3,304,Coconino National Forest,6759603,BURRITO,243,J4C3,Human,9,4,B,2,1,9/18/16,Arizona,4,4,35.044167,-111.7275,0.5
32594,Point,FS,5,507,Los Padres National Forest,6760312,Dutchman,22,EK1Y,Natural,1,1,B,2,1,9/28/16,California,6,6,34.681111,-118.971667,0.5
32623,Point,FS,1,114,Kootenai National Forest,6741466,Lincoln,38,EKT1,Natural,1,1,B,2,1,8/7/16,Montana,30,30,48.675,-115.923889,0.5
32635,Point,FS,2,210,Arapaho and Roosevelt National Forests,6759345,Montane,49,KR15,Human,26,9,B,2,1,10/8/16,Colorado,8,8,39.738333,-105.508333,0.5
32640,Point,FS,5,512,San Bernardino National Forest,6759205,LOWER,54,KJE2,Human,30,9,B,2,1,7/28/16,California,6,6,33.718611,-116.7925,0.5
32666,Point,FS,5,519,Lake Tahoe Basin Management Unit,6752784,AZURE,24,KGZ4,Human,30,4,B,2,1,7/19/16,California,6,6,38.925833,-120.131667,0.5
32698,Point,FS,8,809,Ouachita National Forest,6757923,Angling,73,KRS8,Human,30,7,B,2,1,10/2/16,Arkansas,5,5,34.781389,-92.985833,0.5
32708,Point,FS,1,116,Lolo National Forest,6757595,Camp Creek,23,EKT4,Natural,1,1,B,2,1,6/28/16,Montana,30,30,47.2875,-113.501111,0.5
32710,Point,FS,1,116,Lolo National Forest,6756908,Seeley Creek,80,EKT4,Natural,1,1,B,2,1,8/18/16,Montana,30,30,47.200833,-113.4675,0.5
32737,Point,FS,1,114,Kootenai National Forest,6735500,Ransome,22,EKT1,Human,30,9,B,2,1,8/1/16,Montana,30,30,48.5525,-115.711667,0.5
32770,Point,FS,1,110,Flathead National Forest,6741404,Jim Lake,27,EKS8,Natural,1,1,B,2,1,8/30/16,Montana,30,30,47.586944,-113.858611,0.5
32835,Point,FS,5,515,Sierra National Forest,6755575,Silver,36,EK16,Natural,1,1,B,2,1,9/11/16,California,6,6,37.530556,-119.080556,0.5
32852,Point,FS,6,602,Fremont-Winema National Forest,6757720,Lakeside,38,KRD7,Human,9,4,B,2,1,9/28/16,Oregon,41,41,43.219722,-121.956111,0.5
32855,Point,FS,1,112,Helena-Lewis and Clark National Forest,6744392,Slate Creek,21,EKT0,Natural,1,1,B,2,1,8/28/16,Montana,30,30,46.494722,-112.470833,0.5
32921,Point,FS,1,116,Lolo National Forest,6752987,Chicken Creek #2,62,EKT4,Natural,1,1,B,2,1,8/5/16,Montana,30,30,46.982778,-114.702778,0.5
32932,Point,FS,4,408,Fishlake National Forest,6754687,Bear Canyon,29,KR4G,Human,3,9,B,2,1,10/9/16,Utah,49,49,38.607778,-112.510278,0.5
32943,Point,FS,5,517,Tahoe National Forest,6766751,GATES,37,KK9M,Human,9,4,B,2,1,8/8/16,California,6,6,39.141389,-120.409167,0.5
32952,Point,FS,3,309,Prescott National Forest,6753880,Grassy,2,EKV8,Human,30,9,B,2,1,2/14/16,Arizona,4,4,34.533333,-111.975278,0.5
32993,Point,FS,3,304,Coconino National Forest,6711939,Banfield,23,J4C3,Human,9,4,B,2,1,3/27/16,Arizona,4,4,34.644444,-111.491944,0.5
32995,Point,FS,3,304,Coconino National Forest,6709428,CINDER,25,J4C3,Human,9,4,B,2,1,3/27/16,Arizona,4,4,35.328611,-111.506111,0.5
33044,Point,FS,1,116,Lolo National Forest,6714695,Little Baldy,21,EKT4,Natural,1,1,B,2,1,6/27/16,Montana,30,30,47.195556,-114.93,0.5
33066,Point,FS,1,110,Flathead National Forest,6739781,176,21,KM8C,Human,25,9,B,2,1,8/22/16,Montana,30,30,48.335,-113.641667,0.5
33072,Point,FS,1,116,Lolo National Forest,6708156,Lozeau West Fall,6,J76Z,Human,30,9,B,2,1,4/16/16,Montana,30,30,47.112222,-114.7825,0.5
33080,Point,FS,4,414,Sawtooth National Forest,6753257,Salmon River,6,KH80,Human,11,5,B,2,1,7/27/16,Idaho,16,16,44.168333,-114.896944,0.5
33088,Point,FS,5,514,Shasta-Trinity National Forest,6742859,Salt,54,KK2S,Human,19,7,B,2,1,8/6/16,California,6,6,40.854722,-122.341944,0.5
33199,Point,FS,5,514,Shasta-Trinity National Forest,6750848,SHEEP,85,KQ6H,Human,30,9,B,2,1,9/24/16,California,6,6,41.292222,-121.877222,0.5
33213,Point,FS,2,213,San Juan National Forest,6751969,Sheep Creek,48,EKU7,Natural,1,1,B,2,1,8/24/16,Colorado,8,8,37.327778,-107.349722,0.5
33224,Point,FS,3,304,Coconino National Forest,6751396,Beaver Creek,70,J4C3,Human,8,4,B,2,1,6/10/16,Arizona,4,4,34.676667,-111.713333,0.5
33278,Point,FS,4,403,Bridger-Teton National Forest,6751020,Muddy Lake,55,KRE7,Human,9,4,B,2,1,9/28/16,Wyoming,56,56,42.653333,-109.358333,0.5
33325,Point,FS,6,615,Umpqua National Forest,6750448,DL Warrior,36,KP42,Human,9,3,B,2,1,9/10/16,Oregon,41,41,43.307222,-122.114722,0.5
33340,Point,FS,9,909,Superior National Forest,6749159,Munker Island,19,KQ5K,Human,9,4,B,2,1,9/22/16,Minnesota,27,27,48.220833,-90.920833,0.5
33356,Point,FS,3,301,Apache-Sitgreaves National Forests,6741151,Peter,111,EKV0,Natural,1,1,B,2,1,7/27/16,Arizona,4,4,34.145833,-109.556111,0.5
33372,Point,FS,3,302,Carson National Forest,6745830,Suazo,52,EKV1,Natural,1,1,B,2,1,8/4/16,New Mexico,35,35,36.508056,-106.123611,0.5
33401,Point,FS,6,618,Willamette National Forest,6749207,KELSEY,41,EK2R,Natural,1,1,B,2,1,9/21/16,Oregon,41,41,43.7275,-122.243611,0.5
33412,Point,FS,3,312,Tonto National Forest,6748956,Target,155,KQY8,Human,30,9,B,2,1,9/18/16,Arizona,4,4,33.635833,-111.554167,0.5
33441,Point,FS,4,410,Manti-La Sal National Forest,6749009,Ferron Mountain,38,EKW6,Natural,1,1,B,2,1,9/14/16,Utah,49,49,39.017222,-111.266667,0.5
33469,Point,FS,1,110,Flathead National Forest,6733268,Lost Creek,11,KJ3T,Human,9,4,B,2,1,7/31/16,Montana,30,30,48.367778,-114.5075,0.5
33474,Point,FS,1,110,Flathead National Forest,6739784,352 Parma Drive,22,KM8A,Human,30,5,B,2,1,8/22/16,Montana,30,30,48.298889,-113.615833,0.5
33524,Point,FS,3,302,Carson National Forest,6747432,Arroyo Hondo,20,KBG4,Natural,1,1,B,2,1,6/21/16,New Mexico,35,35,36.549167,-105.633333,0.5
33612,Point,FS,8,805,National Forests in Florida,6746344,Duck Pond- Marion Co Assist,87,EK2Z,Natural,1,1,B,2,1,7/12/16,Florida,12,12,29.106111,-81.865278,0.5
33628,Point,FS,5,511,Plumas National Forest,6746155,Milsap,38,KPQ0,Human,30,7,B,2,1,9/4/16,California,6,6,39.684444,-121.295556,0.5
33630,Point,FS,1,112,Helena-Lewis and Clark National Forest,6744401,N.Fork Little Prickly Pear,25,EKT0,Natural,1,1,B,2,1,9/2/16,Montana,30,30,46.826389,-112.483333,0.5
33651,Point,FS,6,622,Columbia River Gorge National Scenic Area,6748837,Wyeth,17,EK2P,Human,9,4,B,2,1,8/29/16,Oregon,41,41,45.687778,-121.770278,0.5
33668,Point,FS,5,517,Tahoe National Forest,6751640,RELIEF,44,KM2V,Human,30,2,B,2,1,8/19/16,California,6,6,39.359722,-120.861667,0.5
33675,Point,FS,1,116,Lolo National Forest,6708172,Ponderosa Lane,2,J7P2,Human,15,5,B,2,1,4/3/16,Montana,30,30,47.205833,-114.915833,0.5
33692,Point,FS,3,301,Apache-Sitgreaves National Forests,6740459,Robinson,109,EKV0,Natural,1,1,B,2,1,7/23/16,Arizona,4,4,33.376389,-109.371111,0.5
33718,Point,FS,5,508,Mendocino National Forest,6736319,Graveyard,3,EK1Z,Human,9,4,B,2,1,7/18/16,California,6,6,39.419444,-122.945278,0.5
33800,Point,FS,2,203,Black Hills National Forest,6742394,Thompson,88,EKT9,Natural,1,1,B,2,1,8/10/16,Wyoming,56,56,44.466111,-104.140278,0.5
33808,Point,FS,9,920,Green Mountain and Finger Lakes National Forests,6707962,Lefferts,1,EK3Q,Human,8,4,B,2,1,4/16/16,Vermont,50,50,43.719167,-72.904722,0.5
33810,Point,FS,9,920,Green Mountain and Finger Lakes National Forests,6707964,Sign,3,EK3Q,Human,10,3,B,2,1,4/21/16,Vermont,50,50,43.37,-72.789444,0.5
33816,Point,FS,5,516,Stanislaus National Forest,6743602,BOURLAND,20,KJA1,Human,8,4,B,2,1,7/26/16,California,6,6,38.065556,-119.958889,0.5
33827,Point,FS,8,811,National Forests in North Carolina,6706947,Island,34,J60W,Human,19,7,B,2,1,3/18/16,North Carolina,37,37,35.098611,-84.061111,0.5
33849,Point,FS,5,514,Shasta-Trinity National Forest,6732495,GLEN,48,KH9D,Human,10,3,B,2,1,7/27/16,California,6,6,40.383056,-123.394722,0.5
33860,Point,FS,6,606,Mt. Hood National Forest,6748643,Spruce,31,EK2F,Natural,1,1,B,2,1,8/11/16,Oregon,41,41,44.990278,-121.800278,0.5
33889,Point,FS,5,514,Shasta-Trinity National Forest,6739842,RATTLESNAKE,68,KNB7,Human,30,7,B,2,1,8/24/16,California,6,6,40.4025,-123.248056,0.5
33904,Point,FS,5,514,Shasta-Trinity National Forest,6741793,MOUNTAIN,69,KNG2,Human,30,7,B,2,1,8/25/16,California,6,6,40.673889,-123.516944,0.5
33919,Point,FS,1,104,Idaho Panhandle National Forests,6737692,Derr Ridge,25,EKS5,Natural,1,1,B,2,1,8/15/16,Idaho,16,16,48.090556,-116.226389,0.5
33926,Point,FS,6,602,Fremont-Winema National Forest,6751677,Copper,26,EK2B,Natural,1,1,B,2,1,8/16/16,Oregon,41,41,42.633333,-121.633333,0.5
33943,Point,FS,2,212,Pike and San Isabel National Forests,6741331,White Peak,46,KG4V,Natural,1,1,B,2,1,7/20/16,Colorado,8,8,37.37,-105.0525,0.5
33952,Point,FS,3,312,Tonto National Forest,6740686,Repeat,114,EKW0,Natural,1,1,B,2,1,7/22/16,Arizona,4,4,33.9675,-111.386111,0.5
33953,Point,FS,5,502,Cleveland National Forest,6734430,Creek,43,KJ55,Human,30,9,B,2,1,8/1/16,California,6,6,32.729722,-116.48,0.5
34034,Point,FS,2,212,Pike and San Isabel National Forests,6739049,Savage,73,EKU6,Natural,1,1,B,2,1,8/17/16,Colorado,8,8,38.149722,-104.989722,0.5
34067,Point,FS,8,805,National Forests in Florida,6738279,Salt Springs,109,EK2Z,Natural,1,1,B,2,1,7/23/16,Florida,12,12,29.3425,-81.723611,0.5
34130,Point,FS,1,117,Nez Perce-Clearwater National Forest,6737070,Colt Creek,37,EKT5,Natural,1,1,B,2,1,8/14/16,Idaho,16,16,46.421944,-114.684722,0.5
34158,Point,FS,8,805,National Forests in Florida,6736986,Wells Pond,120,KLH8,Human,30,7,B,2,1,8/9/16,Florida,12,12,29.126111,-81.841389,0.5
34238,Point,FS,6,602,Fremont-Winema National Forest,6751659,Flat,21,EK2B,Natural,1,1,B,2,1,8/5/16,Oregon,41,41,42.6275,-121.757222,0.5
34308,Point,FS,8,805,National Forests in Florida,6735858,Bradford,83,EK2Y,Natural,1,1,B,2,1,7/11/16,Florida,12,12,30.415,-84.387778,0.5
34351,Point,FS,8,805,National Forests in Florida,6735844,Stark 2,74,EK2Z,Natural,1,1,B,2,1,7/8/16,Florida,12,12,29.038611,-81.529722,0.5
34354,Point,FS,3,312,Tonto National Forest,6731876,Can,127,EKW0,Natural,1,1,B,2,1,7/29/16,Arizona,4,4,33.307222,-110.826944,0.5
34357,Point,FS,5,510,Six Rivers National Forest,6735690,Burnt,21,KJ9K,Human,30,2,B,2,1,8/2/16,California,6,6,40.848611,-123.466944,0.5
34389,Point,FS,2,213,San Juan National Forest,6745241,Fosset,31,EKU7,Natural,1,1,B,2,1,7/20/16,Colorado,8,8,37.204167,-107.36,0.5
34436,Point,FS,3,303,Cibola National Forest,6732796,Gallo,70,EKV2,Natural,1,1,B,2,1,7/20/16,New Mexico,35,35,34.613333,-106.399722,0.5
34491,Point,FS,2,202,Bighorn National Forest,6731582,LOUISE,4,EKT8,Natural,1,1,B,2,1,6/28/16,Wyoming,56,56,44.218611,-106.853611,0.5
34525,Point,FS,9,920,Green Mountain and Finger Lakes National Forests,6731086,Teeter,6,EK3Q,Human,8,4,B,2,1,7/1/16,New York,36,36,42.551389,-76.881667,0.5
34526,Point,FS,9,920,Green Mountain and Finger Lakes National Forests,6731088,CAYWOOD,7,EK3Q,Human,8,4,B,2,1,7/9/16,New York,36,36,42.551389,-76.881667,0.5
34547,Point,FS,6,604,Malheur National Forest,6730789,Bear,9,J9RS,Human,30,9,B,2,1,6/1/16,Oregon,41,41,43.857778,-119.019167,0.5
34742,Point,FS,5,514,Shasta-Trinity National Forest,6714511,Moss,37,KE1K,Human,30,9,B,2,1,7/7/16,California,6,6,40.805278,-123.517778,0.5
34745,Point,FS,6,604,Malheur National Forest,6738455,OR-MAF-16071,6,EK2D,Natural,1,1,B,2,1,6/9/16,Oregon,41,41,44.663333,-118.858333,0.5
34774,Point,FS,3,312,Tonto National Forest,6713927,Plow,80,EKW0,Natural,1,1,B,2,1,6/28/16,Arizona,4,4,33.499167,-111.136389,0.5
34856,Point,FS,8,811,National Forests in North Carolina,6706976,BOULDER,19,J6XT,Human,9,4,B,2,1,3/15/16,North Carolina,37,37,35.114167,-83.545,0.5
34905,Point,FS,1,103,Bitterroot National Forest,6708563,WHISKEY JACK,1,J8QY,Human,30,9,B,2,1,5/3/16,Montana,30,30,46.109167,-114.120278,0.5
34915,Point,FS,6,601,Deschutes National Forest,6761954,181,27,J99Y,Human,30,9,B,2,1,6/10/16,Oregon,41,41,43.720278,-121.624722,0.5
35034,Point,FS,5,509,Modoc National Forest,6711935,LONE,8,EK10,Natural,1,1,B,2,1,6/5/16,California,6,6,41.668333,-121.070278,0.5
35086,Point,FS,8,801,National Forests in Alabama,6710961,Rock Creek,19,EK2T,Human,19,7,B,2,1,5/25/16,Alabama,1,1,34.280278,-87.1275,0.5
35130,Point,FS,8,805,National Forests in Florida,6710699,Cascade Lake,54,J9V2,Human,30,9,B,2,1,6/2/16,Florida,12,12,30.421389,-84.373333,0.5
35153,Point,FS,2,215,White River National Forest,6714935,Buttermilk,1,J9CP,Human,30,7,B,2,1,5/22/16,Colorado,8,8,39,-106,0.5
35166,Point,FS,3,312,Tonto National Forest,6710172,Rock,45,J9GE,Human,22,2,B,2,1,5/26/16,Arizona,4,4,33.6725,-111.153333,0.5
35205,Point,FS,5,514,Shasta-Trinity National Forest,6709636,BARKER,12,EK15,Natural,1,1,B,2,1,5/4/16,California,6,6,40.599444,-123.119167,0.5
35260,Point,FS,3,312,Tonto National Forest,6709064,Fisher,38,J8VW,Human,30,9,B,2,1,5/6/16,Arizona,4,4,33.6875,-111.519722,0.5
35263,Point,FS,3,306,Gila National Forest,6708950,Wilson,5,J640,Human,30,9,B,2,1,3/22/16,New Mexico,35,35,33.732778,-108.6275,0.5
35268,Point,FS,8,802,Daniel Boone National Forest,6708973,Powerline,23,J79R,Human,25,9,B,2,1,4/18/16,Kentucky,21,21,36.8575,-84.393333,0.5
35317,Point,FS,3,312,Tonto National Forest,6708325,Roundup,20,J76F,Human,30,9,B,2,1,4/16/16,Arizona,4,4,33.519722,-110.887778,0.5
35368,Point,FS,5,502,Cleveland National Forest,6707401,Boiling,6,J7PF,Human,30,9,B,2,1,4/3/16,California,6,6,32.878333,-116.424444,0.5
35431,Point,FS,3,303,Cibola National Forest,6706488,Mansker,3,J5SL,Human,30,2,B,2,1,1/28/16,New Mexico,35,35,36.297222,-103.185,0.5
35442,Point,FS,3,312,Tonto National Forest,6706342,Control,10,J61M,Human,30,4,B,2,1,3/20/16,Arizona,4,4,34.328333,-111.169167,0.5
35483,Point,FS,8,805,National Forests in Florida,6706117,Lake Dorr 2,20,EK2Z,Human,30,7,B,2,1,3/3/16,Florida,12,12,29.035833,-81.638611,0.5
35528,Point,FS,8,801,National Forests in Alabama,6705378,Valentine Day,6,EK2T,Human,19,7,B,2,1,2/14/16,Alabama,1,1,33.503056,-85.900278,0.5
35571,Point,FS,8,806,Kisatchie National Forest,6704981,Boat Ramp,17,EK21,Human,9,4,B,2,1,2/13/16,Louisiana,22,22,32.908611,-92.745278,0.5
35625,Point,FS,5,501,Angeles National Forest,6704166,OSITO,4,J5RA,Human,30,9,B,2,1,1/23/16,California,6,6,34.612222,-118.712222,0.5
35650,Point,FS,3,310,Santa Fe National Forest,6735272,Wolf Canyou,36,G116,Natural,1,1,B,2,1,6/27/16,New Mexico,35,35,35.967222,-106.7775,0.5
35672,Point,FS,1,104,Idaho Panhandle National Forests,6753153,Lower Glidden,34,KNN8,Natural,1,1,B,2,1,8/2/16,Idaho,16,16,47.525833,-115.7475,0.5
35676,Point,FS,1,114,Kootenai National Forest,6712029,Red Barren Peak,150,J95U,Natural,1,1,A,1,1,6/8/16,Montana,30,30,48.036111,-115.3875,0.5
35678,Point,FS,1,114,Kootenai National Forest,6744891,Kenelty,152,KJH6,Natural,1,1,B,2,1,7/28/16,Montana,30,30,48.096389,-115.33,0.5
334789,Point,BIA,EAR,FLSEA,Seminole Agency,694425,Hammock Fire,3,KH0V,Natural,1,0,B,2,1,7/13/16,Florida,12,12,27.0978,-81.0762,0.5
334790,Point,BIA,EAR,FLSEA,Seminole Agency,694449,Eagle Road fire,4,KH4Y,Natural,1,0,B,2,1,7/25/16,Florida,12,12,27.085,-81.0757,0.5
336420,Point,BIA,EAR,TNEAA,Eastern Regional Office,700768,7264 Parker Road,10,KT31,Human,30,0,B,2,1,6/11/16,New York,36,36,43.0608,-78.4389,0.5
336421,Point,BIA,EAR,TNEAA,Eastern Regional Office,700766,13600 Skye Road,11,KT32,Human,30,0,B,2,1,7/30/16,New York,36,36,43.0781,-78.4775,0.5
341379,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,689005,Sally Bull,7,J5UV,Human,19,0,B,2,1,2/3/16,Oklahoma,40,40,35.7333,-94.545,0.5
341421,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,689281,Fence Posts,50,J6A9,Human,19,0,B,2,1,2/21/16,Oklahoma,40,40,35.7325,-94.5772,0.5
341459,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,690413,2 Ladies,88,J7YL,Human,19,0,B,2,1,4/8/16,Oklahoma,40,40,35.7217,-94.5669,0.5
341521,Point,BIA,EOR,OKCNA,Cherokee Nation Tribe,701923,NE16398A,2065,KVA7,Human,30,0,B,2,1,12/30/16,Oklahoma,40,40,35.7211,-94.57,0.5
345596,Point,BIA,EOR,OKOSA,Osage Agency,690880,Kidder,101,J72C,Human,30,0,B,2,1,4/12/16,Oklahoma,40,40,36.4081,-96.3881,0.5
348996,Point,BIA,EOR,OKTLA,Talihina Agency,690516,Logger Fire,10,J7X6,Human,32,0,B,2,1,4/7/16,Oklahoma,40,40,34.6353,-95.2842,0.5
359224,Point,BIA,GPR,NDFTA,Fort Totten Agency,691484,RIM,9,J67Y,Human,19,0,B,2,1,3/22/16,North Dakota,38,38,47.9833,-98.8721,0.5
359233,Point,BIA,GPR,NDFTA,Fort Totten Agency,691493,TIE,18,J7B3,Human,19,0,B,2,1,3/24/16,North Dakota,38,38,47.9828,-98.9089,0.5
359235,Point,BIA,GPR,NDFTA,Fort Totten Agency,691495,NEW POW WOW,20,J7B6,Human,19,0,B,2,1,3/25/16,North Dakota,38,38,47.9694,-99.0193,0.5
359236,Point,BIA,GPR,NDFTA,Fort Totten Agency,691496,COAL,21,J7B7,Human,19,0,B,2,1,3/26/16,North Dakota,38,38,47.9925,-98.8034,0.5
359269,Point,BIA,GPR,NDFTA,Fort Totten Agency,692282,LUCKY,54,J7QL,Human,19,0,B,2,1,4/2/16,North Dakota,38,38,47.9689,-99.0196,0.5
359280,Point,BIA,GPR,NDFTA,Fort Totten Agency,694535,SHOOTING RANGE,65,J734,Human,19,0,B,2,1,4/13/16,North Dakota,38,38,47.97,-98.9965,0.5
359282,Point,BIA,GPR,NDFTA,Fort Totten Agency,694537,LIGHTNING,67,J747,Human,19,0,B,2,1,4/14/16,North Dakota,38,38,47.9758,-98.9746,0.5
359284,Point,BIA,GPR,NDFTA,Fort Totten Agency,694540,GOON,69,J8CG,Human,19,0,B,2,1,4/20/16,North Dakota,38,38,47.9875,-98.8693,0.5
359296,Point,BIA,GPR,NDFTA,Fort Totten Agency,694562,BAILER,81,J8LN,Human,19,0,B,2,1,4/27/16,North Dakota,38,38,47.8394,-98.6784,0.5
359299,Point,BIA,GPR,NDFTA,Fort Totten Agency,694576,CRISPY,84,J8NR,Human,19,0,B,2,1,4/30/16,North Dakota,38,38,47.9819,-99.0323,0.5
359300,Point,BIA,GPR,NDFTA,Fort Totten Agency,694577,EDDY1,85,J8NS,Human,19,0,B,2,1,5/1/16,North Dakota,38,38,47.8331,-98.8715,0.5
359301,Point,BIA,GPR,NDFTA,Fort Totten Agency,694579,RT 16,86,J8NT,Human,19,0,B,2,1,5/1/16,North Dakota,38,38,47.9633,-98.8459,0.5
359309,Point,BIA,GPR,NDFTA,Fort Totten Agency,694589,HEART,94,J8V3,Human,19,0,B,2,1,5/4/16,North Dakota,38,38,47.9775,-98.8359,0.5
359319,Point,BIA,GPR,NDFTA,Fort Totten Agency,695897,SAHARA,104,J8ZB,Human,19,0,B,2,1,5/8/16,North Dakota,38,38,47.9828,-99.0071,0.5
359339,Point,BIA,GPR,NDFTA,Fort Totten Agency,695991,HARD BALL,124,J9WB,Human,19,0,B,2,1,5/24/16,North Dakota,38,38,47.9806,-99.0023,0.5
359343,Point,BIA,GPR,NDFTA,Fort Totten Agency,696333,PIT,128,KAE8,Human,19,0,B,2,1,6/5/16,North Dakota,38,38,47.9775,-98.8137,0.5
359345,Point,BIA,GPR,NDFTA,Fort Totten Agency,696335,MR CLEAN,130,KAE7,Human,19,0,B,2,1,6/10/16,North Dakota,38,38,47.9214,-98.9521,0.5
359348,Point,BIA,GPR,NDFTA,Fort Totten Agency,696338,WAR PATH,133,KBJ1,Human,19,0,B,2,1,6/17/16,North Dakota,38,38,47.9069,-98.7159,0.5
359355,Point,BIA,GPR,NDFTA,Fort Totten Agency,696345,TRACTOR,140,KD9E,Human,19,0,B,2,1,6/29/16,North Dakota,38,38,47.9039,-98.8804,0.5
359358,Point,BIA,GPR,NDFTA,Fort Totten Agency,696348,TORN,143,KD9K,Human,26,0,B,2,1,7/3/16,North Dakota,38,38,47.9778,-98.9996,0.5
359362,Point,BIA,GPR,NDFTA,Fort Totten Agency,696352,BLUE BIRD,147,KD9P,Human,26,0,B,2,1,7/4/16,North Dakota,38,38,47.9803,-99.0043,0.5
359366,Point,BIA,GPR,NDFTA,Fort Totten Agency,696358,MONEY,151,KH50,Human,26,0,B,2,1,7/6/16,North Dakota,38,38,47.9889,-99.0143,0.5
359377,Point,BIA,GPR,NDFTA,Fort Totten Agency,698825,SKEETER,162,KQD6,Human,19,0,B,2,1,8/14/16,North Dakota,38,38,47.9822,-99.0001,0.5
359383,Point,BIA,GPR,NDFTA,Fort Totten Agency,698836,TWIN BALES,168,KQE2,Human,19,0,B,2,1,8/21/16,North Dakota,38,38,47.9628,-98.9293,0.5
359386,Point,BIA,GPR,NDFTA,Fort Totten Agency,698841,BUMBLE BEE,171,KQE5,Human,19,0,B,2,1,9/11/16,North Dakota,38,38,47.9778,-98.9954,0.5
359391,Point,BIA,GPR,NDFTA,Fort Totten Agency,699863,HACHET,176,KSG1,Human,19,0,B,2,1,10/20/16,North Dakota,38,38,47.9772,-98.8148,0.5
364436,Point,BIA,GPR,NDSRA,Standing Rock Agency,692159,Point,31,J952,Human,30,0,B,2,1,6/10/16,North Dakota,38,38,46.1011,-100.6597,0.5
364472,Point,BIA,GPR,NDSRA,Standing Rock Agency,692997,Swamp,69,KDJ5,Human,26,0,B,2,1,7/2/16,North Dakota,38,38,46.115,-100.6919,0.5
370277,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,692067,RAKE,2,J6WM,Human,30,0,B,2,1,3/14/16,North Dakota,38,38,48.8353,-99.9225,0.5
370280,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,692064,NUISANCE,5,J7BX,Human,30,0,B,2,1,3/28/16,North Dakota,38,38,48.8678,-100.0289,0.5
370298,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,692110,TIRE,23,J7R6,Human,13,0,B,2,1,4/4/16,North Dakota,38,38,48.8344,-99.8617,0.5
370300,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,696540,LILLION,25,J7ZK,Human,11,0,B,2,1,4/8/16,North Dakota,38,38,48.8211,-99.855,0.5
370331,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,696563,LIAR,56,J8B6,Human,13,0,B,2,1,4/20/16,North Dakota,38,38,48.8586,-100.03,0.5
370333,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,696565,WAY POINT,58,J8B8,Human,30,0,B,2,1,4/20/16,North Dakota,38,38,48.8469,-100.0439,0.5
370359,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,697137,FOAM,84,J8LH,Human,11,0,B,2,1,4/27/16,North Dakota,38,38,48.8483,-99.9214,0.5
370370,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,697474,STANLEY,95,J8N7,Human,11,0,B,2,1,4/29/16,North Dakota,38,38,48.8205,-99.6947,0.5
370389,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,697734,HOOTER,114,J8SE,Human,13,0,B,2,1,5/3/16,North Dakota,38,38,48.8678,-100.0267,0.5
370403,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,697792,MUDDER,128,J8VN,Human,3,0,B,2,1,5/6/16,North Dakota,38,38,48.9264,-99.7228,0.5
370406,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,697825,GRINDER,131,J8WJ,Human,30,0,B,2,1,5/6/16,North Dakota,38,38,48.8483,-99.9394,0.5
370412,Point,BIA,GPR,NDTMA,Turtle Mountain Agency,697963,BLIND,137,J8YK,Human,13,0,B,2,1,5/8/16,North Dakota,38,38,48.805,-99.8142,0.5
373327,Point,BIA,GPR,SDCCA,Crow Creek Agency,692773,Blitz,13,KCW0,Natural,1,0,B,2,1,6/28/16,South Dakota,46,46,43.9556,-99.1903,0.5
373356,Point,BIA,GPR,SDCCA,Crow Creek Agency,699764,Five,42,KR9Y,Human,26,0,B,2,1,10/17/16,South Dakota,46,46,44.0508,-99.4194,0.5
